股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI,daily_return,stock_code,return_mean_5,return_std_5,open_mean_5,close_mean_5,momentum_5,return_mean_10,return_std_10,open_mean_10,close_mean_10,momentum_10,return_mean_20,return_std_20,open_mean_20,close_mean_20,momentum_20,return_mean_60,return_std_60,open_mean_60,close_mean_60,momentum_60
000001.SZ,2024-07-31,10.27,10.08,10.28,10.07,10.08,0.19,1.8849,1096906.34,1117768.68,125.049,1260.49392,9.36617,1284.25323,9.54272,1285.50372,9.55201,1259.24343,9.35688,1260.49392,9.36617,-0.012,-0.003,-0.018,40.024,36.224,47.624,61.698,54.767,52.636,9.721,9.466,9.21,-10.194,0.01884975395492483,000001.SZ,0.0031909874546273585,0.010557513946733365,9.36989,9.399621999999999,0.013820791850949199,-0.0006407173238664243,0.009007016141491537,9.474887,9.468382,-0.012499599006986162,7.52686255913737e-06,0.010976074642984869,9.466060500000001,9.465595,-0.0038800027975270934,0.0007317412099159982,0.0110141927370966,9.520465,9.526907166666666,0.011352749162745202
000001.SZ,2024-08-01,10.27,10.25,10.32,10.17,10.27,0.0,0.0,733883.77,752688.22,125.049,1281.75225,9.52413,1284.25323,9.54272,1290.50568,9.58918,1271.74833,9.4498,1284.25323,9.54272,-0.004,-0.003,-0.002,51.073,41.173,70.872,61.698,54.767,52.636,9.722,9.466,9.21,21.11,0.001951884319092656,000001.SZ,0.004174345110377264,0.010057954799837562,9.394048000000002,9.433074,0.01784019130794645,-0.0007344889984587044,0.008970987571304139,9.462807000000002,9.455374,-0.013448019187825788,0.0002992574901665546,0.010944728081610003,9.463737499999999,9.4660595,0.000974465643530209,0.0009334051779329259,0.010921999989534116,9.522518666666667,9.530860666666666,0.025491348674065106
000001.SZ,2024-08-02,10.14,10.22,10.25,10.13,10.27,-0.13,-1.2658,590228.76,601173.37,125.049,1278.00078,9.49626,1267.99686,9.42192,1281.75225,9.52413,1266.74637,9.41263,1284.25323,9.54272,-0.007,-0.004,-0.007,49.789,44.045,61.277,44.636,47.0,49.066,9.714,9.474,9.234,-27.099,-0.007828345053736863,000001.SZ,0.0039949662125363435,0.010310368672848605,9.416348000000001,9.453515999999999,0.010967079447750994,-0.0014210034683318717,0.009248813892214509,9.44794,9.434002,-0.02218015617021807,0.0013211301027223287,0.008900518842861947,9.461879,9.473957500000001,0.017051023536371,0.000725127695792079,0.010968623177959803,9.525986833333333,9.532367166666667,0.009686514430109483
000001.SZ,2024-08-05,10.05,10.11,10.22,10.05,10.14,-0.09,-0.8876,758978.52,768980.63,125.049,1264.24539,9.39405,1256.74245,9.3383,1278.00078,9.49626,1256.74245,9.3383,1267.99686,9.42192,-0.017,-0.006,-0.021,40.812,42.967,36.501,36.297,42.452,46.774,9.701,9.48,9.259,-63.682,-0.005934607544136994,000001.SZ,0.001011562912339703,0.010658719227509906,9.433074000000001,9.442366000000002,-0.005934607544136994,-0.0007596778761174483,0.008576823542193761,9.424711,9.417277,-0.01759498398304138,0.0010746915697915748,0.00903554906785905,9.469776999999999,9.4795325,0.012084362942732074,0.00036314326044139535,0.010820599965960655,9.526884333333333,9.529878333333334,-0.01573944177839981
000001.SZ,2024-08-06,9.93,10.07,10.12,9.89,10.05,-0.12,-1.194,1265536.91,1261997.76,125.049,1259.24343,9.35688,1241.73657,9.2268,1265.49588,9.40334,1236.73461,9.18963,1256.74245,9.3383,-0.033,-0.012,-0.042,30.309,38.748,13.43,27.944,37.215,43.92,9.715,9.473,9.231,-132.67,-0.013902069920742721,000001.SZ,-0.0013726768489198183,0.012643891499089963,9.427498,9.414492,-0.014880148449152641,-0.0014669878476764597,0.009386399167507317,9.407986,9.394048000000002,-0.024557330567739455,-0.000274314172758966,0.009162303649580721,9.4758165,9.473028500000002,-0.013902069920742721,2.442083012901275e-05,0.010945124289265019,9.525283166666666,9.5250975,-0.03015141402090671
000001.SZ,2024-08-07,9.93,9.95,9.98,9.91,9.93,0.0,0.0,517608.42,514848.81,125.049,1244.23755,9.24538,1241.73657,9.2268,1247.98902,9.27325,1239.23559,9.20821,1241.73657,9.2268,-0.045,-0.018,-0.053,23.307,33.601,2.718,27.944,37.215,43.92,9.727,9.463,9.199,-137.954,-0.0020096523885443363,000001.SZ,-0.005544558117613651,0.00599808370616067,9.40334,9.351308,-0.03310586499446677,-0.0011767853314931464,0.009312636735092021,9.386615,9.375465,-0.0197426224126519,-0.0007223485402047536,0.009008181625945938,9.4702415,9.4632725,-0.020709154821947018,0.00012728703584083585,0.0108955848463268,9.520378333333333,9.521183833333334,-0.02481816010366078
000001.SZ,2024-08-08,9.94,9.92,9.98,9.9,9.93,0.01,0.1007,500410.67,497548.15,125.049,1240.48608,9.2175,1242.98706,9.23609,1247.98902,9.27325,1237.9851,9.19892,1241.73657,9.2268,-0.053,-0.025,-0.056,19.414,28.872,0.498,29.88,37.974,44.229,9.736,9.454,9.173,-124.749,0.002016815839436026,000001.SZ,-0.005531571813544978,0.006018407519341632,9.342014,9.289982,-0.03213234800979159,-0.0006786133515838566,0.009339562169329728,9.368031,9.361528,-0.014865403937513455,-0.000229707204961499,0.00886698283709124,9.456768,9.4544455,-0.01875565065236806,0.00026793952931182806,0.010864027235343172,9.516454166666668,9.518581333333335,-0.016625426948203903
000001.SZ,2024-08-09,10.04,9.96,10.1,9.94,9.94,0.1,1.006,730273.96,732886.46,125.049,1245.48804,9.25467,1255.49196,9.32901,1262.9949,9.38476,1242.98706,9.23609,1242.98706,9.23609,-0.052,-0.031,-0.042,24.57,27.438,18.835,46.979,45.2,47.259,9.722,9.442,9.162,-52.925,0.00803270132808609,000001.SZ,-0.0023593625371803872,0.008265662350261414,9.293696,9.2714,-0.009861047429823189,0.0008178018376779784,0.009424809103183414,9.355022,9.362458,0.000997885127326903,-0.0007668343230576025,0.007931129319795335,9.4493345,9.4419015,-0.02618819213999335,-8.973788426962688e-05,0.010219696274445574,9.513872333333333,9.512613166666666,-0.036965655356091975
000001.SZ,2024-08-12,10.01,10.02,10.05,9.98,10.04,-0.03,-0.2988,353013.46,353251.35,125.049,1252.99098,9.31042,1251.74049,9.30113,1256.74245,9.3383,1247.98902,9.27325,1255.49196,9.32901,-0.052,-0.035,-0.034,25.683,26.853,23.342,43.187,43.54,46.469,9.704,9.427,9.15,-56.508,-0.0009978067584491823,000001.SZ,-0.0013720023800428249,0.008023118988794676,9.27697,9.263966,-0.00398038186822014,-0.00018021973385156097,0.008982194697626435,9.355022000000002,9.353166,-0.009891367408093377,-0.0009136986345851916,0.007905531923403396,9.435861,9.427034500000001,-0.03097785376211004,-0.00046415288660976993,0.009820253840288215,9.507449833333334,9.502566833333335,-0.06086283094252665
000001.SZ,2024-08-13,9.95,10.02,10.03,9.92,10.01,-0.06,-0.5994,622077.2,620061.49,125.049,1252.99098,9.31042,1244.23755,9.24538,1254.24147,9.31971,1240.48608,9.2175,1251.74049,9.30113,-0.056,-0.039,-0.034,21.773,25.16,15.0,36.18,40.31,44.902,9.69,9.411,9.131,-84.167,-0.006985721374545895,000001.SZ,1.1267329196540388e-05,0.0055323102354639855,9.267678,9.267682,0.002013699223999632,-0.000680704759861639,0.009229698736199794,9.347587999999998,9.341087000000002,-0.012896413368537973,-0.0011177532237120868,0.008011584222787567,9.4214585,9.410774,-0.03398014124521043,-0.0005076775828087687,0.009843636985675284,9.497413833333333,9.4921695,-0.06321066913089379
000001.SZ,2024-08-14,9.92,9.94,9.98,9.91,9.95,-0.03,-0.3015,436380.38,433380.45,125.049,1242.98706,9.23609,1240.48608,9.2175,1247.98902,9.27325,1239.23559,9.20821,1244.23755,9.24538,-0.061,-0.044,-0.035,17.293,22.537,6.804,32.97,38.742,44.125,9.655,9.388,9.122,-93.68,-0.002012756480285649,000001.SZ,1.0646510848277834e-05,0.005532593878878111,9.265820000000001,9.265822,-0.001007933411367068,-0.002766955803382687,0.006177892114980566,9.334579999999999,9.308565,-0.03408042989839377,-0.0017038365636245557,0.007595839121296399,9.4047335,9.3884735,-0.04615403719766431,-0.0008798472375855682,0.009457490976257518,9.487728833333334,9.478850333333332,-0.0797821626991061
000001.SZ,2024-08-15,10.03,9.92,10.06,9.87,9.92,0.11,1.1089,776247.47,775851.46,125.049,1240.48608,9.2175,1254.24147,9.31971,1257.99294,9.34759,1234.23363,9.17104,1240.48608,9.2175,-0.056,-0.046,-0.02,26.767,23.947,32.406,51.789,46.989,47.593,9.604,9.371,9.138,-48.295,0.01108868999186341,000001.SZ,0.0018250213413337547,0.007494613598765412,9.26582,9.282546,0.009053614678938837,-0.0018532752361056116,0.007489700375038686,9.303917,9.286264,-0.02336964722846302,-0.001293882117282158,0.008063649691635527,9.383362,9.370819000000001,-0.03650339095194777,-0.000695035737721178,0.00958249324728,9.474265,9.46709,-0.07038371804219912
000001.SZ,2024-08-16,10.13,10.08,10.21,10.05,10.03,0.1,0.997,1260367.61,1277042.0,125.049,1260.49392,9.36617,1266.74637,9.41263,1276.75029,9.48697,1256.74245,9.3383,1254.24147,9.31971,-0.044,-0.046,0.003,43.335,30.41,69.185,63.093,53.232,50.506,9.56,9.36,9.159,56.885,0.004960405373808152,000001.SZ,0.0012105621504781671,0.006965710188240557,9.288120000000001,9.29927,0.00896343770668051,-0.0005744001933511101,0.007447819037582862,9.290908,9.285335,-0.0009859986075024807,-0.0009977018308414908,0.00818432001159163,9.369424,9.3596685,-0.023144285174622636,-0.00042444934882972333,0.009507612010390819,9.463712666666668,9.459191,-0.04793775798886779
000001.SZ,2024-08-19,10.29,10.13,10.3,10.12,10.13,0.16,1.5795,1482985.26,1520594.69,125.049,1266.74637,9.41263,1286.75421,9.5613,1288.0047,9.57059,1265.49588,9.40334,1266.74637,9.41263,-0.022,-0.041,0.037,61.448,40.756,102.832,74.55,61.207,54.71,9.572,9.362,9.153,111.514,0.015794735371516655,000001.SZ,0.004569070576471335,0.009293919985294644,9.308562,9.351304,0.027971870084602557,0.0015985340982142549,0.008763753747315186,9.292766,9.307635000000001,0.023880149491877445,0.0004194281110484033,0.008525791690162968,9.3587385,9.362456,0.005864994661013867,-7.324382468281339e-05,0.009712297536559335,9.456247333333332,9.455070833333332,-0.025203624199802044
000001.SZ,2024-08-20,10.34,10.32,10.43,10.28,10.29,0.05,0.4859,1569186.65,1623147.69,125.049,1290.50568,9.58918,1293.00666,9.60776,1304.26107,9.69139,1285.50372,9.55201,1286.75421,9.5613,-0.001,-0.033,0.063,68.941,50.151,106.522,77.204,63.339,55.93,9.602,9.37,9.138,159.976,0.0019376005039013489,000001.SZ,0.006353734952160783,0.007123799509645477,9.364314,9.423779999999999,0.03919579292576403,0.0031825011406786618,0.0068798186575830846,9.315996000000002,9.345731,0.04128842068756233,0.000857756646501101,0.008357210205946843,9.361991,9.3698895,0.015717156724378345,-0.0003356775447916442,0.009433082377847297,9.452591833333335,9.448834166666668,-0.03748762768033531
000001.SZ,2024-08-21,10.35,10.3,10.38,10.21,10.34,0.01,0.0967,1034887.81,1068207.87,125.049,1288.0047,9.57059,1294.25715,9.61705,1298.00862,9.64493,1276.75029,9.48697,1293.00666,9.60776,0.016,-0.023,0.078,74.532,58.278,107.041,77.76,63.773,56.177,9.636,9.38,9.124,130.645,0.004854455158981974,000001.SZ,0.007727177280014308,0.005608297863073892,9.431214,9.50369,0.04334689449416884,0.003868911895431293,0.0066425607309309395,9.348517,9.384756,0.04229527029956204,0.0013460632819690733,0.008287386251482537,9.367566,9.3801105,0.021717628335544914,-0.00010984954304477287,0.009391661549750024,9.445880166666667,9.444342166666667,-0.027261224064564327
000001.SZ,2024-08-22,10.38,10.34,10.45,10.32,10.35,0.03,0.2899,1109030.39,1153871.82,125.049,1293.00666,9.60776,1298.00862,9.64493,1306.76205,9.70997,1290.50568,9.58918,1294.25715,9.61705,0.031,-0.012,0.088,78.999,65.185,106.626,79.557,65.125,56.931,9.674,9.394,9.113,141.066,0.003868747762225455,000001.SZ,0.006283188834086717,0.005453765147945868,9.509266,9.568734000000001,0.03489593560314641,0.0040541050877102355,0.006610927759891982,9.387542999999999,9.42564,0.04426548463689728,0.0016877458680631895,0.008241037253888962,9.377787000000001,9.393584,0.028742056389766457,0.0001303780243987714,0.009304155590162348,9.4415225,9.442338500000002,-0.012311126813208118
000001.SZ,2024-08-23,10.47,10.39,10.5,10.32,10.38,0.09,0.8671,1071905.71,1117475.77,125.049,1299.25911,9.65422,1309.26303,9.72855,1313.0145,9.75643,1290.50568,9.58918,1298.00862,9.64493,0.05,0.0,0.1,84.412,71.594,110.048,84.163,68.921,59.132,9.728,9.414,9.1,127.891,0.007699223759143559,000001.SZ,0.0068309525111537985,0.005425158770773903,9.566876,9.631918,0.03356341426360121,0.004020757330815983,0.006589434590266401,9.427498000000002,9.465594,0.04282769554325694,0.0024192795842469805,0.00808352350581672,9.391259999999999,9.414026,0.0438683177910042,0.00043663582376023043,0.009244648543549474,9.439962666666668,9.443752,0.008794305943544911
000001.SZ,2024-08-26,10.49,10.5,10.55,10.42,10.47,0.02,0.191,740675.24,775921.85,125.049,1313.0145,9.75643,1311.76401,9.74714,1319.26695,9.80289,1303.01058,9.6821,1309.26303,9.72855,0.065,0.013,0.104,86.667,76.618,106.764,85.061,69.72,59.611,9.777,9.432,9.086,121.43,-0.0009521925540387777,000001.SZ,0.003481566926042712,0.0032351744814525492,9.635636,9.669086000000002,0.019436687479736037,0.0040253187512570236,0.006585589241739578,9.472099,9.510195,0.04795223806139681,0.0019225495087027312,0.007963340462035342,9.413560499999999,9.4316805,0.037586557448597846,0.0004656367076504131,0.009237393202275153,9.441551833333333,9.445619833333334,0.011631467129973982
000001.SZ,2024-08-27,10.43,10.47,10.52,10.37,10.49,-0.06,-0.572,723136.58,755583.76,125.049,1309.26303,9.72855,1304.26107,9.69139,1315.51548,9.77501,1296.75813,9.63564,1311.76401,9.74714,0.072,0.025,0.094,85.229,79.488,96.71,70.646,64.309,57.502,9.81,9.448,9.086,88.889,-0.003819685359072067,000001.SZ,0.0023301097534480287,0.004641136720092454,9.66351,9.685812000000002,0.008704422258674072,0.004341922352804406,0.00605189205843149,9.513912000000001,9.554796,0.048241391916827636,0.0018306087964713835,0.008021184260233242,9.43075,9.4479415,0.03472283761665662,0.0006118178011461269,0.009095588771654345,9.442965333333332,9.448437666666667,0.01775512690184744
000001.SZ,2024-08-28,10.33,10.41,10.43,10.28,10.43,-0.1,-0.9588,942547.54,973872.16,125.049,1301.76009,9.6728,1291.75617,9.59847,1304.26107,9.69139,1285.50372,9.55201,1304.26107,9.69139,0.069,0.034,0.071,75.486,78.154,70.149,52.763,56.357,54.17,9.816,9.451,9.085,48.344,-0.007684434703498444,000001.SZ,-0.00017766821904805497,0.006095790132858012,9.683952,9.682096,-0.001931985380132173,0.0037747545304831266,0.006917474691511757,9.557583,9.592893,0.041331163547599914,0.0005038993635502198,0.007211577440000741,9.4460815,9.450728999999999,0.005842149827303134,0.0003772112818434018,0.009125462385046103,9.445906833333334,9.449128666666667,0.004338176898423418
